age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,self-employed,married,tertiary,no,642,no,no,cellular,18,nov,147.0,3,-1.0,0,unknown,no
38,blue-collar,married,secondary,no,526,yes,yes,unknown,23,may,553.0,2,-1.0,0,unknown,no
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275.0,1,-1.0,0,unknown,no
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239.0,4,-1.0,0,unknown,yes
37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402.0,9,-1.0,0,unknown,no
36,management,single,tertiary,no,-679,yes,yes,cellular,7,may,172.0,1,93.0,1,failure,no
50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195.0,2,-1.0,0,unknown,no
76,retired,married,primary,no,2590,no,no,telephone,9,feb,68.0,12,-1.0,0,unknown,no
58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82.0,3,-1.0,0,unknown,no
42,admin.,married,secondary,no,4209,yes,no,unknown,5,jun,57.0,6,-1.0,0,unknown,no
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495.0,1,93.0,1,success,yes
28,self-employed,single,tertiary,no,0,yes,no,cellular,21,jul,479.0,1,-1.0,0,unknown,no
41,technician,married,secondary,no,0,no,no,cellular,29,aug,141.0,2,-1.0,0,unknown,no
30,management,married,tertiary,no,151,no,no,cellular,19,aug,82.0,4,-1.0,0,unknown,no
32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798.0,1,185.0,5,other,yes
27,services,single,secondary,no,266,no,yes,cellular,7,jul,232.0,1,-1.0,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,26,aug,60.0,5,-1.0,0,unknown,no
36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103.0,3,-1.0,0,unknown,no
54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443.0,1,-1.0,0,unknown,no
36,blue-collar,married,secondary,no,198,yes,no,unknown,9,may,400.0,2,-1.0,0,unknown,no
52,housemaid,married,secondary,no,14363,no,no,unknown,5,jun,132.0,1,-1.0,0,unknown,no
34,technician,divorced,secondary,no,0,yes,yes,cellular,18,aug,374.0,16,-1.0,0,unknown,no
43,technician,married,secondary,no,136,no,no,cellular,25,aug,363.0,7,-1.0,0,unknown,yes
32,management,single,tertiary,no,28,no,no,cellular,8,aug,111.0,2,-1.0,0,unknown,no
33,management,single,tertiary,no,335,no,no,cellular,29,aug,130.0,4,-1.0,0,unknown,no
51,housemaid,married,unknown,no,174,no,no,telephone,29,jul,308.0,3,-1.0,0,unknown,no
39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116.0,1,-1.0,0,unknown,no
44,management,single,tertiary,no,1206,no,no,cellular,9,jul,160.0,2,-1.0,0,unknown,no
49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205.0,3,-1.0,0,unknown,no
25,technician,married,tertiary,no,914,yes,no,cellular,12,may,185.0,2,-1.0,0,unknown,no
39,self-employed,married,secondary,no,31,yes,no,cellular,20,nov,61.0,2,181.0,4,failure,no
54,technician,married,secondary,no,0,no,no,telephone,14,aug,159.0,2,106.0,6,success,no
32,management,single,tertiary,no,347,yes,no,cellular,18,may,213.0,1,264.0,6,failure,no
36,management,married,tertiary,no,860,yes,no,unknown,20,may,294.0,15,-1.0,0,unknown,no
54,technician,married,secondary,no,89,yes,no,cellular,10,jul,140.0,3,-1.0,0,unknown,no
31,technician,married,secondary,no,0,yes,yes,cellular,28,jan,71.0,1,223.0,9,other,no
45,services,married,secondary,no,0,no,yes,cellular,8,jul,47.0,7,-1.0,0,unknown,no
31,admin.,single,secondary,no,68,yes,no,cellular,16,apr,570.0,2,-1.0,0,unknown,no
45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,287.0,2,-1.0,0,unknown,no
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130.0,1,161.0,1,failure,yes
46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201.0,1,345.0,1,other,no
43,unknown,single,tertiary,no,2731,no,no,cellular,21,nov,11.0,7,-1.0,0,unknown,no
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70.0,5,85.0,5,other,no
44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54.0,2,-1.0,0,unknown,no
42,services,married,secondary,no,3620,yes,no,unknown,27,may,22.0,16,-1.0,0,unknown,no
26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103.0,3,-1.0,0,unknown,no
47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104.0,1,312.0,1,failure,no
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29.0,2,-1.0,0,unknown,no
60,blue-collar,married,unknown,no,231,yes,no,unknown,12,may,57.0,2,-1.0,0,unknown,no
27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236.0,1,-1.0,0,unknown,no
30,unemployed,single,tertiary,no,302,no,no,cellular,11,feb,528.0,3,-1.0,0,unknown,yes
28,admin.,single,secondary,no,189,yes,no,cellular,31,jul,68.0,2,-1.0,0,unknown,no
58,retired,married,primary,no,565,no,no,telephone,7,jul,876.0,1,-1.0,0,unknown,yes
37,entrepreneur,married,tertiary,no,310,no,no,cellular,1,sep,76.0,1,-1.0,0,unknown,no
36,services,married,secondary,no,1746,yes,no,unknown,26,may,99.0,1,-1.0,0,unknown,no
39,technician,married,secondary,no,6,yes,no,cellular,18,may,122.0,3,357.0,4,failure,no
52,unemployed,married,primary,no,-110,no,yes,cellular,29,jan,141.0,1,-1.0,0,unknown,no
55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,58.0,2,-1.0,0,unknown,no
30,management,single,tertiary,no,6495,no,no,cellular,30,mar,78.0,3,-1.0,0,unknown,no
36,blue-collar,single,secondary,no,35,yes,no,unknown,3,jun,435.0,3,-1.0,0,unknown,no
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123.0,2,364.0,1,failure,no
47,blue-collar,married,primary,no,292,no,yes,telephone,28,jul,210.0,3,-1.0,0,unknown,no
42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54.0,2,-1.0,0,unknown,no
42,management,married,secondary,no,2416,yes,no,unknown,20,may,138.0,4,-1.0,0,unknown,no
58,retired,married,secondary,no,35,no,no,cellular,29,jul,336.0,7,-1.0,0,unknown,no
68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249.0,1,-1.0,0,unknown,yes
43,technician,married,secondary,no,50,no,no,unknown,28,may,63.0,1,-1.0,0,unknown,no
44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,may,257.0,1,-1.0,0,unknown,no
49,technician,married,tertiary,no,3726,no,no,cellular,5,aug,875.0,2,-1.0,0,unknown,yes
57,retired,married,tertiary,no,1180,yes,yes,unknown,14,may,191.0,2,-1.0,0,unknown,no
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481.0,2,-1.0,0,unknown,yes
36,admin.,single,secondary,no,319,yes,no,cellular,18,may,120.0,2,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,may,207.0,1,-1.0,0,unknown,no
51,technician,married,tertiary,no,1315,no,no,telephone,5,jun,303.0,2,-1.0,0,unknown,no
31,technician,single,tertiary,no,424,no,no,cellular,21,aug,93.0,2,-1.0,0,unknown,no
56,blue-collar,married,primary,no,151,no,no,cellular,3,feb,128.0,1,-1.0,0,unknown,no
30,technician,single,tertiary,no,-970,no,yes,cellular,21,aug,194.0,2,-1.0,0,unknown,no
38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408.0,2,-1.0,0,unknown,no
35,services,married,secondary,no,181,yes,no,cellular,31,jul,5.0,3,-1.0,0,unknown,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,17,jul,231.0,2,-1.0,0,unknown,no
39,admin.,divorced,secondary,no,1022,yes,no,unknown,20,jun,20.0,3,-1.0,0,unknown,no
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218.0,3,161.0,9,other,no
39,technician,married,tertiary,no,209,no,no,unknown,23,jul,36.0,2,-1.0,0,unknown,no
26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136.0,8,-1.0,0,unknown,no
55,technician,married,secondary,no,0,no,no,cellular,19,nov,336.0,1,-1.0,0,unknown,no
43,blue-collar,divorced,primary,no,328,no,yes,cellular,8,jul,192.0,1,-1.0,0,unknown,no
34,housemaid,married,tertiary,no,0,no,no,cellular,26,may,141.0,1,188.0,1,failure,no
51,self-employed,married,primary,no,307,yes,yes,unknown,17,jun,65.0,2,-1.0,0,unknown,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203.0,2,2.0,3,other,no
32,management,married,tertiary,no,0,no,no,cellular,26,aug,104.0,9,-1.0,0,unknown,no
53,technician,married,secondary,no,719,yes,no,unknown,14,may,230.0,1,-1.0,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71.0,1,-1.0,0,unknown,no
38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205.0,2,-1.0,0,unknown,no
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162.0,1,-1.0,0,unknown,no
36,management,married,tertiary,no,0,yes,no,unknown,27,may,145.0,2,-1.0,0,unknown,no
30,management,single,tertiary,no,149,yes,no,unknown,3,jun,220.0,2,-1.0,0,unknown,no
46,blue-collar,married,secondary,no,-1400,yes,no,telephone,6,may,309.0,3,355.0,4,failure,no
33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421.0,3,-1.0,0,unknown,no
43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261.0,1,98.0,1,success,yes
38,management,married,tertiary,no,3452,no,no,cellular,13,aug,132.0,2,-1.0,0,unknown,no
27,technician,single,secondary,no,842,no,no,cellular,30,jul,273.0,1,91.0,1,other,no
38,management,married,unknown,no,3576,no,no,cellular,25,nov,349.0,2,183.0,1,success,yes
41,unemployed,married,tertiary,no,1666,no,no,unknown,9,jun,291.0,3,-1.0,0,unknown,no
29,technician,married,secondary,no,0,yes,no,cellular,28,jul,83.0,6,-1.0,0,unknown,no
39,services,married,secondary,no,0,yes,no,unknown,20,may,793.0,2,-1.0,0,unknown,no
42,blue-collar,single,primary,no,1628,yes,no,cellular,5,feb,119.0,1,195.0,8,success,no
47,services,married,secondary,no,51,yes,yes,unknown,16,may,312.0,1,-1.0,0,unknown,no
30,blue-collar,single,secondary,yes,447,no,no,unknown,14,may,103.0,6,-1.0,0,unknown,no
34,admin.,married,secondary,no,396,yes,no,cellular,16,jul,101.0,3,-1.0,0,unknown,no
45,housemaid,married,primary,no,4994,no,no,unknown,20,jun,48.0,1,-1.0,0,unknown,no
43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228.0,3,-1.0,0,unknown,no
59,blue-collar,married,primary,no,2814,no,no,unknown,20,jun,81.0,3,-1.0,0,unknown,no
50,technician,married,secondary,no,0,no,no,cellular,7,jul,152.0,2,-1.0,0,unknown,no
39,blue-collar,married,secondary,no,293,yes,no,unknown,23,may,160.0,3,-1.0,0,unknown,no
36,technician,married,secondary,no,474,yes,no,unknown,27,may,59.0,1,-1.0,0,unknown,no
44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,nov,297.0,1,-1.0,0,unknown,no
36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147.0,2,-1.0,0,unknown,no
27,management,single,tertiary,no,88,no,no,cellular,4,may,143.0,1,-1.0,0,unknown,no
29,services,married,secondary,no,308,yes,no,unknown,28,may,75.0,1,-1.0,0,unknown,no
70,retired,married,secondary,no,1164,no,no,telephone,14,may,338.0,3,185.0,2,failure,no
44,management,married,tertiary,no,13893,no,no,unknown,11,jun,29.0,2,-1.0,0,unknown,no
55,management,married,tertiary,no,0,yes,no,unknown,14,may,159.0,2,-1.0,0,unknown,no
36,technician,divorced,secondary,no,-435,yes,no,unknown,2,jun,85.0,8,-1.0,0,unknown,no
28,technician,single,secondary,no,389,yes,no,cellular,11,may,15.0,7,-1.0,0,unknown,no
50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198.0,2,358.0,5,other,no
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114.0,2,-1.0,0,unknown,no
71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117.0,2,-1.0,0,unknown,no
31,admin.,single,secondary,no,757,no,no,cellular,3,feb,343.0,2,-1.0,0,unknown,no
45,management,single,tertiary,no,16,no,no,cellular,31,jul,59.0,2,-1.0,0,unknown,no
42,blue-collar,married,secondary,no,-422,no,no,cellular,9,jul,31.0,1,-1.0,0,unknown,no
45,admin.,married,secondary,no,248,no,no,cellular,16,jul,212.0,2,-1.0,0,unknown,no
47,technician,married,primary,no,145,yes,no,unknown,7,may,157.0,6,-1.0,0,unknown,no
60,retired,divorced,secondary,no,598,no,yes,cellular,8,jul,96.0,1,-1.0,0,unknown,no
35,management,married,tertiary,no,949,yes,no,unknown,27,may,245.0,2,-1.0,0,unknown,no
31,technician,single,tertiary,no,614,no,no,cellular,11,aug,72.0,4,-1.0,0,unknown,no
33,blue-collar,married,primary,no,1209,yes,no,cellular,16,apr,700.0,1,-1.0,0,unknown,no
50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107.0,1,148.0,4,failure,no
51,blue-collar,married,secondary,no,1840,yes,no,cellular,18,aug,312.0,3,-1.0,0,unknown,no
34,technician,married,secondary,no,114,yes,yes,cellular,4,jun,153.0,1,309.0,3,other,no
56,services,married,secondary,no,-229,no,yes,cellular,23,jul,55.0,10,-1.0,0,unknown,no
29,services,married,secondary,no,182,yes,no,telephone,13,may,38.0,3,-1.0,0,unknown,no
31,blue-collar,married,secondary,no,401,no,no,cellular,14,aug,96.0,3,-1.0,0,unknown,no
44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397.0,1,-1.0,0,unknown,no
55,retired,married,secondary,no,4194,no,yes,telephone,30,jul,208.0,3,-1.0,0,unknown,no
35,student,single,unknown,no,0,no,no,telephone,28,jan,122.0,3,-1.0,0,unknown,no
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109.0,1,246.0,1,failure,no
54,retired,married,secondary,no,153,yes,yes,unknown,26,may,74.0,1,-1.0,0,unknown,no
32,management,married,tertiary,no,553,yes,no,cellular,22,jul,72.0,1,-1.0,0,unknown,no
36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,383.0,2,-1.0,0,unknown,no
60,retired,married,secondary,no,78,yes,no,unknown,12,may,113.0,3,-1.0,0,unknown,no
32,technician,single,secondary,no,-28,no,yes,unknown,4,jul,400.0,1,-1.0,0,unknown,no
57,management,married,tertiary,no,929,no,no,cellular,19,aug,387.0,8,-1.0,0,unknown,no
34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59.0,2,-1.0,0,unknown,no
27,student,single,secondary,no,268,yes,no,cellular,13,may,528.0,1,358.0,2,failure,no
52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223.0,6,-1.0,0,unknown,yes
45,admin.,divorced,unknown,no,998,yes,no,telephone,30,jul,38.0,2,-1.0,0,unknown,no
58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139.0,2,114.0,1,success,no
39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,286.0,2,-1.0,0,unknown,no
48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,369.0,2,-1.0,0,unknown,no
36,management,single,secondary,no,0,no,no,cellular,13,aug,333.0,5,-1.0,0,unknown,no
31,technician,single,secondary,no,691,yes,no,cellular,8,may,198.0,1,-1.0,0,unknown,no
41,management,married,tertiary,no,771,yes,no,cellular,26,aug,106.0,8,-1.0,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,jul,423.0,1,-1.0,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,12,aug,116.0,4,-1.0,0,unknown,no
29,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30.0,1,357.0,1,other,yes
29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101.0,2,-1.0,0,unknown,yes
30,management,single,tertiary,no,2,no,no,cellular,16,jun,102.0,1,85.0,1,failure,no
44,management,married,tertiary,no,1242,yes,no,cellular,6,aug,384.0,6,-1.0,0,unknown,no
33,student,single,unknown,no,5969,no,no,cellular,4,sep,156.0,2,127.0,8,failure,no
56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99.0,3,-1.0,0,unknown,no
26,services,single,secondary,no,1347,no,no,telephone,18,jun,280.0,6,92.0,5,other,yes
52,technician,married,secondary,no,64,no,no,telephone,29,aug,20.0,2,-1.0,0,unknown,no
32,management,single,secondary,no,249,yes,no,unknown,2,jun,258.0,1,-1.0,0,unknown,no
36,technician,single,secondary,no,0,no,no,cellular,29,aug,85.0,6,-1.0,0,unknown,no
26,blue-collar,married,secondary,no,128,no,no,unknown,4,jul,355.0,1,-1.0,0,unknown,no
37,blue-collar,married,secondary,no,196,yes,no,unknown,5,jun,66.0,3,-1.0,0,unknown,no
34,technician,married,secondary,no,351,yes,no,cellular,18,jul,467.0,1,-1.0,0,unknown,no
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582.0,2,283.0,4,failure,no
32,services,married,secondary,no,38,yes,no,cellular,15,may,744.0,1,-1.0,0,unknown,yes
30,management,single,tertiary,yes,35,no,no,cellular,30,jul,185.0,4,-1.0,0,unknown,no
27,technician,single,secondary,no,235,yes,no,cellular,12,may,13.0,5,-1.0,0,unknown,no
42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98.0,1,266.0,3,failure,no
33,blue-collar,single,primary,no,92,yes,no,unknown,9,may,127.0,1,-1.0,0,unknown,no
37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45.0,2,-1.0,0,unknown,no
45,blue-collar,married,secondary,no,4022,yes,no,cellular,29,jan,244.0,3,-1.0,0,unknown,no
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769.0,4,-1.0,0,unknown,yes
39,management,single,tertiary,no,0,yes,no,cellular,12,may,561.0,4,369.0,3,failure,no
33,management,single,tertiary,no,349,no,no,cellular,22,aug,182.0,1,-1.0,0,unknown,no
47,services,married,secondary,no,2322,no,no,cellular,22,aug,618.0,1,-1.0,0,unknown,no
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198.0,3,-1.0,0,unknown,no
46,management,divorced,secondary,no,558,no,no,cellular,19,aug,126.0,6,-1.0,0,unknown,no
31,services,married,secondary,no,-230,yes,yes,cellular,16,jul,715.0,1,-1.0,0,unknown,no
43,unemployed,divorced,secondary,no,4094,yes,no,cellular,21,nov,63.0,1,-1.0,0,unknown,no
30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,412.0,1,-1.0,0,unknown,yes
43,management,divorced,tertiary,no,497,no,no,cellular,13,may,66.0,1,363.0,22,failure,no
42,blue-collar,married,secondary,no,179,yes,no,cellular,17,nov,96.0,1,-1.0,0,unknown,no
30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633.0,1,85.0,2,success,yes
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364.0,1,-1.0,0,unknown,no
41,admin.,married,secondary,no,4539,no,no,unknown,30,may,298.0,3,-1.0,0,unknown,no
29,blue-collar,single,secondary,no,770,yes,no,cellular,17,apr,341.0,1,-1.0,0,unknown,no
38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364.0,1,-1.0,0,unknown,no
29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234.0,7,330.0,1,failure,no
80,housemaid,married,primary,no,0,no,no,cellular,23,feb,639.0,1,189.0,1,failure,yes
38,management,single,tertiary,no,5244,no,no,cellular,8,aug,310.0,4,-1.0,0,unknown,no
36,blue-collar,divorced,primary,no,117,yes,no,unknown,2,jun,123.0,4,-1.0,0,unknown,no
38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253.0,1,-1.0,0,unknown,no
44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96.0,2,-1.0,0,unknown,no
31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297.0,1,86.0,3,success,yes
31,services,single,secondary,no,31,yes,yes,unknown,26,may,501.0,2,-1.0,0,unknown,no
57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67.0,1,368.0,2,failure,no
37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281.0,1,-1.0,0,unknown,no
50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,475.0,2,-1.0,0,unknown,no
60,retired,married,primary,no,71188,no,no,cellular,6,oct,205.0,1,-1.0,0,unknown,no
51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272.0,1,102.0,8,other,no
48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349.0,1,-1.0,0,unknown,no
42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216.0,4,271.0,5,failure,no
36,blue-collar,married,secondary,no,199,yes,no,cellular,9,jul,183.0,1,-1.0,0,unknown,no
43,management,married,tertiary,no,489,yes,no,cellular,8,may,130.0,1,172.0,2,other,no
31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61.0,6,-1.0,0,unknown,no
49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,92.0,2,-1.0,0,unknown,no
35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,37.0,2,-1.0,0,unknown,no
44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,nov,354.0,2,-1.0,0,unknown,no
34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203.0,1,78.0,8,other,no
46,blue-collar,married,secondary,no,781,no,no,unknown,13,may,152.0,1,-1.0,0,unknown,no
49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41.0,5,-1.0,0,unknown,no
32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20.0,5,-1.0,0,unknown,no
35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277.0,1,271.0,2,success,no
51,admin.,married,secondary,no,2967,no,no,unknown,17,jun,83.0,2,-1.0,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531.0,1,-1.0,0,unknown,no
59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91.0,5,-1.0,0,unknown,no
40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315.0,1,-1.0,0,unknown,no
